file,start,end,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,label
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\emodb\03a04Wc.wav,0 days,0 days 00:00:02.044125,37.611946,0.0966284,36.547344,38.697136,40.16967,3.622326,79.9805,65.48909,6.9384284,31.352055,1.0282115,0.9311295,0.26781234,0.6942968,1.9425199,1.6747075,22.13894,16.848505,21.972015,13.867381,0.04172434,1.1389542,1.6780627,0.753584,6.9224887,0.56946975,5.978854,1.9737557,12.944673,0.69514686,744.1834,0.25132573,1371.7888,0.17732134,-95.891014,-0.9577656,1629.579,0.115226336,-86.89586,-1.037833,2529.9282,0.06611373,-91.583405,-0.93425137,-4.299007,-1.9495096,18.306961,0.43693292,0.056973737,0.4020098,-0.0012723029,-10.457659,-1.800261,10.286877,0.020432724,0.007944267,4.9261084,4.0404043,0.13499999,0.06144103,0.089999996,0.042720016,angry
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\emodb\03a05Wa.wav,0 days,0 days 00:00:03.440750,33.915512,0.15168548,30.595062,33.06091,35.73573,5.140667,256.09637,312.8995,158.98573,179.29471,0.8595524,0.78907245,0.26082003,0.6808898,1.4120212,1.1512011,18.468126,10.527486,19.29808,10.844639,0.037651688,0.8023343,1.9916699,0.75436574,4.7390924,1.0150869,12.782445,0.81054497,16.482567,0.49840844,666.6894,0.35372004,1401.2415,0.1902171,-114.76084,-0.7739726,1642.3784,0.1499159,-108.8221,-0.7885911,2583.3953,0.075322025,-108.90484,-0.7868273,-8.631104,-1.0979337,16.208607,0.5919444,0.04205849,0.8015035,-0.009029494,-2.3531947,-1.6292834,12.682059,0.00872684,0.013083488,5.539359,5.029586,0.08705882,0.05654407,0.095625,0.05086363,angry
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\emodb\03a05Wb.wav,0 days,0 days 00:00:02.962250,38.661034,0.058065332,36.650314,38.943268,40.488846,3.8385315,70.387566,52.040188,83.54325,64.33215,1.0263624,0.88212866,0.24112105,0.75992775,1.7036566,1.4625355,21.604685,12.999878,27.339596,13.257474,0.048780512,0.9036919,1.7485583,0.81400377,6.0423136,0.64690554,6.856815,1.8280212,12.253658,0.77203476,775.2157,0.28731605,1424.8951,0.23601137,-93.21106,-0.97176945,1637.4633,0.13400047,-83.56371,-1.04443,2581.8416,0.05524511,-85.59522,-1.0002173,-6.4140973,-1.458236,16.836899,0.5268638,0.055128373,0.5422261,-0.0070543718,-2.8473728,-0.9381648,13.421904,0.0145092895,0.015704757,5.423729,4.1379313,0.1375,0.09247747,0.07692307,0.045974005,angry
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\emodb\03a07Wc.wav,0 days,0 days 00:00:02.087562500,37.682404,0.14235805,35.708607,38.26036,41.248318,5.539711,14.300315,17.904753,25.239016,11.74255,1.131488,0.7847186,0.37374258,0.9176757,1.6826767,1.3089341,23.142849,13.177149,14.79394,8.194741,0.036124423,0.9616709,1.3848618,0.65976024,6.2846527,0.69836265,7.7165747,1.5439452,10.659775,1.0880327,791.93536,0.25841555,1358.809,0.21631545,-83.23983,-1.0451742,1676.1897,0.122420624,-76.33311,-1.0786783,2571.177,0.058649924,-77.05122,-1.0573934,-5.2942076,-1.1479683,13.946487,0.5299026,0.06071451,0.3654893,-0.0032769816,-4.407428,-2.1580281,11.598674,0.021555306,0.012902553,4.830918,3.9800994,0.1575,0.08073877,0.07375,0.03772847,angry
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\emodb\03b01Wa.wav,0 days,0 days 00:00:02.179812500,34.074028,0.119915515,32.69869,34.693237,36.562653,3.863964,46.294125,38.11753,35.812817,31.511599,0.98754346,0.70070344,0.32931957,0.8843479,1.5578562,1.2285366,22.587332,15.949583,21.81111,10.974442,0.04717824,1.3916624,1.6613235,0.8194487,6.049609,0.41621605,9.67966,0.8959052,16.152985,0.4299716,707.66864,0.36871105,1440.668,0.18402399,-103.66756,-0.8490149,1604.6624,0.13974318,-95.584885,-0.8904081,2530.3645,0.06489885,-95.61687,-0.88859975,-8.175057,-0.8637244,16.525778,0.51099336,0.03446961,0.9122384,-0.006799556,-1.7263494,-2.153774,11.689609,0.005389121,0.01204925,5.555556,4.7393365,0.109,0.08005623,0.0975,0.056734025,angry
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\emodb\03b01Wc.wav,0 days,0 days 00:00:02.929250,33.46413,0.13038018,30.154808,33.73496,36.66233,6.5075226,84.39064,61.772713,16.332632,22.497627,0.84768814,0.7361068,0.27139091,0.7585582,1.3948708,1.1234798,19.492765,12.138761,17.020514,7.9424567,0.032762855,0.84986174,1.7586354,0.7839181,6.7890615,0.45704782,10.720647,0.8742567,15.447989,0.5188682,702.1405,0.28475577,1457.5969,0.21143271,-94.74768,-0.93079025,1664.7233,0.1228824,-95.53016,-0.8749766,2576.4485,0.06051155,-94.50004,-0.8925395,-9.817547,-0.866394,17.966724,0.550347,0.02621755,1.4489127,-0.0066999984,-2.4096255,-5.336242,14.945662,-0.011259182,0.01364321,5.498282,4.195804,0.1275,0.08407586,0.08916667,0.056192875,angry
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\emodb\03b02Wb.wav,0 days,0 days 00:00:03.184062500,32.041145,0.08800941,29.831118,31.858404,33.86479,4.0336742,246.46248,451.32086,27.159328,13.361099,0.9810618,0.8228992,0.1851239,0.84372264,1.6797138,1.4945899,19.286594,11.137012,23.872822,14.698843,0.062247768,1.2764426,1.9346148,0.6883129,4.8968577,0.6179689,6.5270977,1.4261156,17.079008,0.493657,613.57465,0.34726793,1501.734,0.16758753,-94.41105,-0.98173386,1520.9874,0.14678465,-92.25998,-0.9578233,2528.2598,0.057589263,-94.35046,-0.9134903,-8.091662,-1.0188029,17.176514,0.47419873,0.049915124,0.56700146,-0.012200519,-1.6205338,-6.345947,17.641258,-0.0014093716,0.009669109,5.3627763,3.5256412,0.15272726,0.13032064,0.10909091,0.09365842,angry
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\emodb\03b03Wc.wav,0 days,0 days 00:00:03.847437500,36.53308,0.084646404,34.352257,36.556187,38.272816,3.920559,71.96686,62.76168,125.74096,260.13162,0.8557311,0.7646458,0.34986734,0.65665835,1.391658,1.0417906,17.468306,9.181593,17.617846,9.676101,0.043861672,0.95770377,1.5645239,0.8078116,5.988707,0.58906364,8.483881,1.2163314,16.526644,0.40620747,716.4932,0.29363587,1454.7557,0.16398925,-78.042656,-1.1125952,1614.0155,0.13548765,-73.79876,-1.120759,2579.0378,0.06136824,-76.82603,-1.0436183,-8.147792,-1.0313902,18.454899,0.47324204,0.06272152,0.50486547,-0.005202352,-3.444712,-2.7511117,11.819382,0.031075692,0.008676431,6.266319,3.7037036,0.17214285,0.09244137,0.07642857,0.07197293,angry
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\emodb\03b09Wa.wav,0 days,0 days 00:00:02.893750,32.28154,0.11655502,29.366522,31.722363,35.610294,6.2437725,126.958984,101.06004,35.85644,42.551098,0.84465754,0.80455905,0.25167453,0.6682515,1.368732,1.1170574,17.732277,8.447744,17.204666,10.7410555,0.056614555,1.0564679,1.9020952,0.78404677,5.065427,0.58962345,11.333062,0.7803659,17.59506,0.5564601,628.2348,0.37219122,1531.0205,0.31049883,-87.10643,-1.0283265,1598.8525,0.15159392,-86.52187,-0.9685017,2534.7505,0.07374522,-85.18035,-0.99084383,-8.889492,-0.90300417,18.117369,0.4654115,0.043962367,0.71248287,-0.0032592816,-4.5475435,-4.216832,12.445826,0.0010702716,0.011202485,5.902778,3.180212,0.18666665,0.10697871,0.096,0.054990906,angry
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\emodb\03b10Wb.wav,0 days,0 days 00:00:02.166437500,34.857975,0.1428263,31.63508,36.311764,38.817963,7.1828823,27.429262,24.323318,29.928383,9.321687,0.89007175,0.8819939,0.2703664,0.6999373,1.3411138,1.0707474,15.925639,8.0046215,21.288635,10.511738,0.041473273,0.99688935,1.334509,0.81250006,5.6197944,0.61847234,12.883891,0.7089655,14.782688,0.5761404,714.4434,0.31270212,1417.4369,0.20546979,-61.30392,-1.2943453,1642.0516,0.1250912,-56.760048,-1.2789665,2534.3564,0.060692877,-54.607445,-1.3444053,-6.7308326,-1.0554514,14.94382,0.5465899,0.05802125,0.47272584,-0.0056634136,-2.176572,-6.8273125,15.598378,0.0041979733,0.013236141,5.5813956,2.857143,0.26166666,0.28451225,0.065,0.015,angry
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\emodb\03b10Wc.wav,0 days,0 days 00:00:02.442000,37.11975,0.114672,33.543728,37.590153,40.831726,7.287998,47.33953,43.298702,35.247314,8.817669,1.044828,0.83852243,0.2948263,0.8080612,1.4922271,1.1974008,18.732105,7.9606752,22.10026,11.490981,0.034244396,0.8166897,1.3923762,0.6954607,6.302466,0.5322568,12.041868,0.70993745,12.32181,0.8641629,816.1144,0.26602453,1428.1869,0.20603454,-60.605152,-1.302841,1673.5321,0.1173748,-58.90991,-1.2694639,2582.3796,0.05269808,-56.75916,-1.3348083,-5.9690585,-1.2502003,13.331309,0.62232065,0.05777621,0.4279927,-0.004915935,-2.4938354,-5.972653,15.705072,0.009348722,0.011792832,5.3497944,2.5210085,0.29333332,0.28258723,0.07,0.03338092,angry
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\emodb\08a01Wa.wav,0 days,0 days 00:00:01.612812500,41.50565,0.06310369,39.30586,41.581615,44.006874,4.7010155,113.801445,138.10062,82.14307,66.83468,0.92309684,0.9451432,0.107297264,0.5909207,1.802207,1.6949097,16.592886,7.60428,20.601055,11.368689,0.028957149,0.97851294,1.1544745,0.7565784,6.633373,0.53468955,5.5209,1.7225091,11.342117,0.70510256,765.48846,0.22252151,1407.7579,0.1981734,-82.21142,-1.07599,1655.085,0.10470482,-73.1812,-1.1490009,2540.3066,0.08163718,-75.7403,-1.0796522,-3.531995,-2.1900697,13.168191,0.57712793,0.059172165,0.3428691,-0.0009496622,-17.497751,-7.6325583,19.44254,-0.0027439618,0.01900994,3.7500002,3.2258065,0.19999999,0.06418722,0.105,0.07017834,angry
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\emodb\08a01Wc.wav,0 days,0 days 00:00:01.691000,45.786358,0.06668764,42.446407,46.653225,48.19911,5.752701,51.673252,77.957306,45.161648,13.532827,1.4909163,0.9000463,0.32118958,0.9749479,2.8999872,2.5787976,23.145327,9.617553,31.757708,12.107501,0.040491547,1.3018258,1.2093601,0.58288807,6.225265,0.63437235,3.7856972,2.232857,6.639695,1.1079752,878.6861,0.15197319,1259.8112,0.15932325,-68.88732,-1.258395,1773.2772,0.09217245,-62.557747,-1.3322875,2621.0195,0.060400683,-63.96093,-1.284741,-0.6906193,-13.361633,11.189114,0.767719,0.07604019,0.46667847,0.0045764158,4.3009977,-2.2320285,12.124553,0.016644485,0.020418614,4.166667,2.4539878,0.2825,0.010897247,0.081999995,0.04069398,angry
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\emodb\08a02Wc.wav,0 days,0 days 00:00:01.867187500,41.74422,0.11666296,38.119297,43.00549,45.624046,7.5047493,43.97984,51.524345,34.23487,21.37494,0.7320573,1.1349729,0.08939701,0.48610047,1.0441644,0.9547674,16.554468,12.949683,17.123644,8.520518,0.039488398,0.79188234,1.2115898,0.91965026,7.1897664,0.543231,7.5362206,1.4017574,8.734495,1.4541678,774.1871,0.32205376,1360.7815,0.19103308,-91.171745,-0.98082906,1669.2876,0.12417028,-88.32746,-0.9674406,2585.0415,0.05172073,-88.70425,-0.96106344,-6.3244376,-1.6022427,14.998757,0.65701437,0.061898142,0.5265772,0.005230425,2.9399288,-7.3507724,18.36874,0.010738214,0.021744328,3.783784,3.3333335,0.17166665,0.13296825,0.09142857,0.037579846,angry
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\emodb\08a04Wc.wav,0 days,0 days 00:00:01.804937500,43.384277,0.11914311,41.642193,44.552914,46.66248,5.0202866,79.820915,75.46707,56.745583,28.704418,1.2085253,0.9314944,0.20953552,0.77849627,2.3788054,2.1692698,20.103058,14.284611,20.64805,8.8218155,0.05296974,1.0862191,1.2732152,0.66884416,6.1180344,0.7547972,3.4068286,2.8548481,9.3473625,1.1933829,864.40985,0.17943549,1288.8737,0.15697348,-62.88009,-1.3301005,1745.651,0.1037557,-61.59302,-1.2983323,2651.2922,0.05319936,-64.88629,-1.1961958,-2.9612122,-3.996164,16.080664,0.5642468,0.06692959,0.46269873,0.007960502,2.2504904,-7.0805726,16.42011,0.022544265,0.008995439,3.9106145,3.4482758,0.20166665,0.11950127,0.057142857,0.027105235,angry
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\emodb\08a05Wa.wav,0 days,0 days 00:00:02.929187500,42.49901,0.068770856,39.78571,42.67099,45.386547,5.6008377,74.211685,32.885643,24.582123,19.956034,1.2160275,0.77115774,0.4268011,0.93893147,1.904522,1.4777209,24.761133,13.860916,21.129644,9.520105,0.038178273,0.9882772,1.1679178,0.7840271,7.897094,0.40706196,6.1075993,1.4474332,14.760243,0.8169786,815.00684,0.19306396,1355.685,0.17471582,-88.0318,-0.9965114,1689.8193,0.096659236,-82.06878,-1.0375247,2636.85,0.055771038,-86.442955,-0.9442465,-7.429586,-1.048976,18.44956,0.48354265,0.055596814,0.54208004,-0.00859002,-1.8869087,0.28032193,9.169476,0.008358754,0.010909689,5.8419247,3.4965036,0.171,0.13449536,0.103333324,0.065828055,angry
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\emodb\08a07Wc.wav,0 days,0 days 00:00:02.219312500,43.439373,0.14553289,36.911064,46.099625,48.289574,11.3785095,29.882118,14.221252,-3.008784,34.223557,0.8957793,1.0114688,0.22644691,0.56613636,1.4665827,1.2401358,19.81245,11.381375,17.160786,11.811122,0.04372882,1.1290468,1.0243301,0.7549751,8.680521,0.41477007,8.783305,0.9510914,14.438067,0.792877,865.48785,0.1878983,1255.4755,0.1535504,-61.193134,-1.2594497,1762.8782,0.091219805,-65.134544,-1.1171905,2672.183,0.046519965,-66.709984,-1.0749955,-10.605238,-1.1627587,21.109053,0.58474827,0.06325489,0.75951076,0.005111243,2.4137642,-2.8034575,13.442067,0.018337099,0.02193452,3.6363635,2.3364487,0.31599998,0.1462327,0.089999996,0.056213878,angry
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\emodb\08b01Wa.wav,0 days,0 days 00:00:03.308500,39.796215,0.14100452,35.949303,39.067524,44.336956,8.387653,132.15434,115.55168,68.906105,98.989784,0.8921119,0.91008765,0.14138493,0.6947455,1.4751178,1.3337328,27.222433,16.309479,15.808257,5.3097725,0.045072794,1.3676095,1.4336011,0.81390035,8.067266,0.38211516,10.48018,1.0561659,14.113152,0.81636417,748.5129,0.27810448,1368.059,0.1623678,-102.57817,-0.8587245,1693.1509,0.10868399,-98.791374,-0.85143036,2612.3398,0.061813634,-99.26035,-0.84268427,-11.587019,-0.89800787,20.055878,0.5678991,0.041077398,0.9496586,-0.008476712,-1.8662561,-2.1154156,11.334791,0.0089199105,0.02132298,4.255319,3.0864198,0.175,0.11289375,0.11636364,0.06826056,angry
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\emodb\08b02Wd.wav,0 days,0 days 00:00:03.584000,41.551582,0.09714523,38.372807,40.874542,45.173466,6.800659,75.23893,14.069272,28.08691,29.711767,0.92271733,0.88984555,0.23564011,0.7297539,1.404751,1.1691108,20.405935,16.275223,19.267277,13.154274,0.05387953,0.96239954,1.4396029,0.8127556,6.0341787,0.6521999,7.5326533,1.1700165,16.554356,0.79462415,776.677,0.21095271,1356.0863,0.17028001,-98.583015,-0.9178017,1669.1213,0.10988118,-91.80084,-0.94625586,2620.5327,0.05834211,-95.217896,-0.88115084,-7.900454,-1.0724837,18.506336,0.50739706,0.046662766,0.76254046,-0.0077878125,-2.4529455,-9.497809,20.911705,-0.019919783,0.013542076,3.9215686,2.5568182,0.22222221,0.19920829,0.14666666,0.07845734,angry
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\emodb\08b03Wd.wav,0 days,0 days 00:00:04.081250,39.34482,0.13273185,35.58541,38.91876,43.45424,7.868828,67.173225,43.42249,60.452038,38.75246,0.54732877,1.005361,0.15474841,0.36176872,0.866699,0.71195054,11.2017975,9.056841,13.110798,14.35756,0.045393318,1.1446083,1.3061265,0.7937299,7.884582,0.5247432,8.119249,1.1750058,20.313862,0.5539999,730.3821,0.24752283,1388.3906,0.16464855,-88.344696,-0.98449075,1678.9712,0.12548469,-86.42098,-0.94468105,2624.2217,0.055895925,-89.77849,-0.8759162,-11.702086,-1.1098697,23.753435,0.49872854,0.049855247,0.6285724,-0.0010427862,-18.481974,-5.9656224,16.864346,0.0029710757,0.013971124,4.1769047,3.233831,0.1876923,0.10100676,0.099999994,0.08430713,angry
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\emodb\08b09Wa.wav,0 days,0 days 00:00:03.165562500,40.982372,0.15363666,37.761436,41.29567,45.59705,7.8356133,108.92804,68.30852,87.38145,53.126892,0.9936867,0.9837379,0.19320393,0.6549327,1.8042876,1.6110836,29.07488,24.122515,18.301542,8.673697,0.037006453,1.1401159,1.1202369,0.84803534,8.3831,0.46194676,9.279024,0.8934413,17.233095,0.63129675,736.3355,0.27235147,1335.6504,0.13422766,-94.186745,-0.9528798,1695.173,0.123899914,-88.20779,-0.9341397,2621.9446,0.06445637,-89.39757,-0.9095432,-11.951333,-0.9011817,21.409988,0.5522905,0.049977202,0.70340896,-0.011474972,-1.4660944,-8.459403,16.43564,-0.003899074,0.0070054107,3.809524,2.903226,0.20666665,0.14414498,0.12875,0.07061117,angry
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\emodb\08b09Wc.wav,0 days,0 days 00:00:03.311437500,39.14493,0.117740355,35.96824,38.96634,41.80121,5.8329697,55.790455,25.103514,34.67346,26.34803,0.9089806,1.0763934,0.1682145,0.44085413,1.7051429,1.5369284,23.721666,18.640139,16.64592,10.349227,0.045535624,1.2826738,1.0569459,0.75929165,7.4506454,0.5680425,10.945137,0.9363296,18.281563,0.68750846,716.2989,0.25592372,1415.9342,0.15248476,-97.04088,-0.91309226,1671.947,0.11945304,-92.59746,-0.90200853,2615.111,0.07547593,-94.15208,-0.87544787,-11.170419,-1.1247787,21.676107,0.6146537,0.045151554,0.66377836,-0.008955229,-2.0668936,-7.475424,16.03474,-0.011058686,0.011567436,3.6363637,3.0769231,0.186,0.1519342,0.117,0.06293648,angry
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\emodb\08b10Wa.wav,0 days,0 days 00:00:03.135375,39.416695,0.14802629,32.882042,40.34311,44.57664,11.694599,70.98004,83.31542,95.332535,37.265327,0.8675268,1.0514228,0.15676117,0.56770366,1.4935083,1.3367472,15.54989,8.291257,15.813956,8.329709,0.034014672,0.97934043,1.018314,1.0009168,8.282203,0.41222745,8.412502,1.1292554,14.1016245,1.0312507,754.4676,0.28563452,1324.867,0.15630773,-69.71064,-1.176075,1702.518,0.123956196,-72.41541,-1.064311,2624.1597,0.061372604,-72.363106,-1.0599599,-11.150222,-0.8760145,19.762405,0.4937085,0.05039725,0.7563243,-0.0055662286,-2.4366198,-11.652735,20.322626,-0.017149957,0.012438543,3.5256412,2.6058633,0.265,0.1771299,0.09625,0.027810745,angry
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\emodb\09a01Wb.wav,0 days,0 days 00:00:01.701500,39.74355,0.10584548,36.641747,39.99156,42.21598,5.574234,324.46967,217.90045,38.074604,16.423256,0.89885783,1.047583,0.11446181,0.594099,1.5079389,1.3934771,15.498425,9.647614,18.051807,10.842361,0.0482142,0.8533361,1.3396643,0.5881062,4.590346,0.9262832,5.259927,2.040915,8.122209,1.1481078,779.3183,0.24213909,1363.314,0.1373163,-84.91512,-1.0283017,1699.029,0.11316966,-78.69704,-1.091959,2577.0818,0.07253479,-81.237526,-1.0327666,-1.6434388,-6.9721055,13.715845,0.54394245,0.05642578,0.49712515,0.005910339,3.199861,-1.363733,13.489942,0.021916237,0.01976242,4.142012,4.878049,0.11875,0.069180466,0.07142857,0.02695423,angry
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\emodb\09a02Wb.wav,0 days,0 days 00:00:01.655312500,37.85716,0.099004574,35.354637,37.90274,40.657288,5.3026505,6.405459,27.318,58.712082,32.41942,0.7209154,0.9868659,0.20769668,0.49282023,1.2273993,1.0197027,15.044796,13.369655,13.26581,7.897698,0.0536848,0.7630619,1.035357,0.7420737,6.761593,0.43675596,15.796022,0.81365323,13.5596695,0.765238,646.39026,0.35001343,1385.252,0.14370137,-96.34387,-0.9469779,1657.1151,0.1030938,-88.87326,-0.96310675,2557.8552,0.057129413,-87.324104,-0.99487126,-7.859219,-1.3525223,16.32465,0.55432916,0.058899496,0.4309835,-0.0033540344,-6.3252573,-6.8480244,17.904037,0.024785103,0.013134323,4.268293,2.5157235,0.2325,0.1851182,0.11399999,0.06945502,angry
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\emodb\09a04Wa.wav,0 days,0 days 00:00:01.836812500,38.715267,0.1032148,37.177082,39.265656,41.324642,4.14756,55.30495,16.126238,17.920557,18.865417,0.7111785,1.053652,0.20889147,0.45421362,1.152044,0.9431526,10.776219,10.022415,13.546346,5.508242,0.04770199,0.7203626,1.5468137,0.69705874,5.5877347,0.7952792,9.464556,1.0554047,10.945818,1.016722,774.98596,0.17814063,1400.6366,0.15878277,-82.67004,-1.019057,1701.9668,0.07612458,-76.08245,-1.1008835,2589.6301,0.06017158,-77.90984,-1.0509018,-2.885957,-5.0190487,16.136845,0.60151714,0.04948626,0.47501364,0.009130025,2.666364,-3.3987296,12.26043,0.011933025,0.017001333,3.2967033,3.9548023,0.15714285,0.119727574,0.065,0.023452079,angry
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\emodb\09a05Wb.wav,0 days,0 days 00:00:03.400187500,41.32683,0.08439288,38.284595,41.273308,44.739986,6.455391,106.14323,78.23896,42.419403,43.366257,0.9717814,0.83427715,0.2690175,0.84602946,1.3625953,1.0935779,17.786291,10.662291,18.584366,10.678899,0.04382354,1.2581444,1.4640117,0.8498254,6.7834806,0.6135864,9.065169,1.0587353,13.796208,0.85326743,771.90594,0.23237082,1330.453,0.19236746,-92.46715,-0.9558518,1673.9714,0.1088896,-85.44483,-0.99872375,2629.6555,0.07367629,-87.69829,-0.95341635,-6.104257,-1.6475945,16.278072,0.6660936,0.05984663,0.46551937,-0.0038309959,-5.1046453,-0.59306955,12.258825,0.014380382,0.012350727,5.309735,3.5928144,0.16166666,0.13526723,0.08846154,0.039777484,angry
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\emodb\09a05Wc.wav,0 days,0 days 00:00:03.184625,42.82019,0.07040292,40.05041,42.815605,45.964672,5.914261,153.50555,160.1527,40.256,23.874285,0.842491,0.8857062,0.22020939,0.6674351,1.3941554,1.173946,18.095177,9.926224,17.984915,11.64447,0.044354785,1.3103771,1.5146269,0.80769503,6.290816,0.68286747,7.9011755,1.2617819,10.558393,0.94024104,831.14874,0.22000723,1315.8936,0.20889509,-76.80038,-1.1440748,1709.1361,0.10121091,-70.99746,-1.1803578,2622.3103,0.07119296,-73.324524,-1.1207564,-3.3776956,-2.7327662,13.772677,0.70275134,0.06808806,0.46621993,0.00022594932,78.69311,-0.46260163,11.024928,0.013679503,0.018916588,5.3627763,3.5256412,0.18272728,0.1274998,0.094444446,0.051014405,angry
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\emodb\09a07Wb.wav,0 days,0 days 00:00:01.987625,44.391994,0.11278725,42.3379,45.334656,48.619385,6.2814865,70.650475,47.371643,65.25528,118.17701,1.202955,0.9121871,0.19735825,0.82136583,2.2516932,2.054335,24.524773,8.183724,16.715292,12.251423,0.030764258,0.9316503,1.335517,0.81660336,6.2155533,0.8003642,6.219406,1.7336015,7.7340503,1.3121467,891.26306,0.2281214,1212.0886,0.20825487,-61.939148,-1.3342061,1780.5408,0.08942899,-59.376682,-1.2837263,2647.5881,0.06377406,-60.076668,-1.2513995,-2.343048,-4.6944857,10.888351,0.81081975,0.07411607,0.49288896,0.008312283,2.2537253,-4.2992573,13.645831,0.034950133,0.012721103,4.060914,4.166667,0.16875,0.101172805,0.054285713,0.026108095,angry
