file,start,end,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,label
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_11\03-01-08-02-01-01-11.wav,0 days,0 days 00:00:03.069729167,36.998165,0.16097648,36.776077,37.316208,40.694942,3.9188652,82.242096,72.74766,66.32776,136.93471,0.2268754,1.3935606,0.009837287,0.02262334,0.51668924,0.506852,6.2709136,3.7967281,7.387267,3.5591226,0.110657886,1.5274322,10.826717,1.1717675,8.108878,1.0035161,6.1073184,2.1369152,1.957216,7.75798,0.072384484,2.492963,1.4128586,0.81323695,7.1678095,0.7001859,7.2369585,1.3014485,21.866379,0.4763705,621.8019,0.45642763,1135.3113,0.25950018,-165.11725,-0.44529796,1611.0383,0.20290275,905.9607,0.43868548,-142.63672,-0.5864929,2727.9568,0.131939,761.3175,0.40641508,-144.99269,-0.5520255,-13.165864,-0.6370485,23.519802,0.4359376,0.087696165,0.4433178,-0.013306004,-0.81189907,0.3138282,0.47854227,20.100967,0.7191957,5.320296,1.3508577,-4.0119405,-4.7112217,-14.123498,-1.1234615,-15.52184,26.282793,-0.026046045,0.007395152,0.017484833,2.295082,1.0,0.31,0.3253716,0.5,0.46108565,-38.37605,surprised
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_11\03-01-08-02-01-02-11.wav,0 days,0 days 00:00:03.103104167,36.357235,0.22389139,29.419971,39.403534,42.4358,13.015827,115.15497,53.944923,171.92548,98.64666,0.36194414,1.3001395,0.009153554,0.06613935,0.77975845,0.7706049,8.913851,5.999605,9.034882,5.6609344,0.21268003,1.4491534,9.71271,1.2295539,8.243608,0.8791134,3.0231378,4.5201807,1.5938861,10.636295,0.09480877,1.5788901,1.2476529,0.68747425,5.4430785,1.0983927,4.6879196,4.391781,15.252812,1.0412966,621.6552,0.45841494,1037.7039,0.27189,-154.15921,-0.5359513,1653.8109,0.22380488,717.205,0.36958373,-133.17775,-0.6695186,2738.7139,0.11833251,604.6954,0.3770594,-134.93727,-0.64157754,-12.396505,-0.57862186,21.594769,0.33709598,0.06582528,0.6195824,-0.015877085,-0.8530847,0.565765,0.4687942,17.710546,0.6298253,4.97254,1.564522,-4.912249,-3.6456385,-13.485799,-1.4624653,-12.064284,23.310436,-0.021822963,0.008826899,0.018015852,2.9126215,0.660066,0.53999996,0.32,0.6333333,0.42342517,-33.72109,surprised
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_11\03-01-08-02-02-01-11.wav,0 days,0 days 00:00:03.069729167,36.73073,0.17510846,35.2551,36.971756,42.136196,6.881096,78.18932,35.600113,114.92959,94.85989,0.3458445,1.3562559,0.009651846,0.029998405,0.80102503,0.7913732,7.915963,6.06833,8.18756,5.3913736,0.18801883,1.6317395,10.079489,1.2969625,8.627449,1.0834088,2.572174,6.5089116,2.2313898,7.74494,0.06495253,1.9990851,1.2886938,0.69535345,5.7144575,1.1929797,8.081684,1.9396038,17.49217,0.87910557,569.37427,0.47407863,1262.693,0.5052481,-167.16931,-0.42845595,1548.3347,0.19523588,761.67535,0.39922988,-137.95856,-0.6273291,2637.297,0.11156176,562.0619,0.4061699,-140.04056,-0.5951493,-9.787177,-0.6362063,20.452726,0.38508898,0.10273899,0.35516363,-0.0115984995,-0.803167,0.5248998,0.61708605,18.5208,0.7213681,2.8982413,3.642164,-8.567479,-2.7370176,-11.664123,-1.9982165,-13.221217,23.889538,-0.015430286,0.0067107263,0.019734994,1.9672132,1.0,0.32999998,0.040824827,0.48499998,0.43757856,-33.84131,surprised
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_11\03-01-08-02-02-02-11.wav,0 days,0 days 00:00:03.069729167,37.415646,0.18106987,36.74614,39.738228,41.86049,5.1143494,132.7941,88.98091,85.650475,49.95075,0.33818763,1.3669797,0.009213575,0.039100125,0.7743674,0.7651538,8.896654,6.484073,8.415314,6.8262796,0.17891201,1.5300376,8.496076,1.5996085,10.023468,0.9719576,2.9017878,5.148527,1.5250536,10.113726,0.051939458,1.8951402,1.1250123,0.67053485,6.956674,0.7963737,7.845268,0.7794454,20.166397,0.39438683,690.6658,0.43751255,1094.7659,0.3011915,-158.80003,-0.4771739,1716.6644,0.21516971,840.6424,0.4944205,-142.39682,-0.5847429,2815.64,0.108962156,546.14606,0.31815776,-144.07753,-0.5609697,-12.404264,-0.61897916,21.282518,0.3622264,0.07850728,0.54110074,-0.014692362,-0.82476443,0.47110194,0.58068764,16.985819,0.7754984,6.2627416,1.7592064,-5.6675725,-3.7944355,-12.174608,-1.5305233,-11.198773,21.509182,-0.006590862,0.004756776,0.04598399,2.9508197,1.3333334,0.22999999,0.22891046,0.39799997,0.4285044,-33.92887,surprised
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_12\03-01-08-01-01-01-12.wav,0 days,0 days 00:00:03.536875,36.775066,0.1378848,31.971285,35.394135,42.30134,10.330053,197.29884,253.03635,52.74067,50.65003,0.22177538,1.2649455,0.010392399,0.026946185,0.43803662,0.42764422,5.962778,3.7727344,4.9443502,2.5300906,0.09609871,1.4650162,11.600951,1.287133,-0.44069043,-24.471949,4.7372265,3.1916986,-2.6772075,-5.4693117,0.02365675,1.5678371,1.154756,0.75378686,5.915827,0.7276623,4.8195076,2.0578752,15.9402075,0.44625306,530.29614,0.4318433,1123.4042,0.21153182,-139.77235,-0.6396641,1567.5018,0.18772574,785.5371,0.4512549,-127.66504,-0.70308906,2597.656,0.10194129,747.3107,0.37050727,-129.76584,-0.6703282,-9.613708,-0.7562375,19.375431,0.3916398,0.106386304,0.32896155,-0.0144177545,-0.8117948,0.2338205,0.5978733,24.57654,0.513111,-7.4271307,-1.7224797,6.552207,3.354012,-14.269751,-1.0901392,-1.8490956,10.496488,0.058509618,0.012310746,0.010256215,2.2727273,0.86956525,0.4433333,0.42897812,0.68,0.42055517,-41.784355,surprised
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_12\03-01-08-01-01-02-12.wav,0 days,0 days 00:00:03.636958333,37.70182,0.1504403,31.21585,37.5596,42.537777,11.321926,146.03265,163.55095,43.01771,14.976632,0.22518903,1.3281735,0.0073384624,0.023262931,0.4274289,0.42009044,6.1453724,3.7177315,5.8231688,4.3070316,0.10759895,1.5078847,11.747633,1.2572469,2.6045747,4.544249,5.2385635,2.982436,1.0855062,12.202997,0.025536839,1.3874012,1.0656883,0.58762574,5.8121624,0.6720157,6.664007,1.4461035,16.756845,0.5850414,565.13654,0.5158859,1219.4316,0.2732198,-150.42513,-0.5494158,1566.4736,0.18336746,873.5401,0.44424593,-133.70862,-0.6490562,2571.0327,0.109266326,808.96497,0.35193378,-135.27884,-0.62502515,-10.626599,-0.812093,20.431072,0.4579166,0.050723452,1.1716645,-0.012862469,-0.90107405,0.27927846,0.5744201,24.30713,0.5816468,-4.724664,-3.0573108,6.0182076,3.8598359,-9.451532,-1.4221287,-8.171166,18.883615,0.030903693,0.01213289,0.011538659,2.486188,1.1204482,0.3175,0.22060995,0.55,0.50224495,-40.182434,surprised
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_12\03-01-08-01-02-01-12.wav,0 days,0 days 00:00:03.503499999,35.89035,0.11108377,32.00967,36.225693,37.898335,5.8886642,41.320942,13.844104,-48.453262,53.824852,0.23677537,1.3755404,0.007378918,0.019416237,0.52928674,0.5219078,6.7863474,4.6804876,5.4178824,3.5478652,0.09825636,1.6372571,11.578117,1.1749254,1.6898361,7.616356,4.8398867,2.363347,-1.0149703,-15.908954,0.024033844,1.2401,1.0534064,0.6491161,7.2845025,0.6025064,9.331124,1.1140326,19.301584,0.33010685,461.53894,0.42759863,1119.7079,0.19055247,-152.84282,-0.5364044,1502.6539,0.16499941,717.849,0.44339436,-134.5337,-0.6487508,2535.0552,0.08147576,672.6224,0.36880475,-136.18361,-0.62379444,-10.54097,-0.5560523,20.116295,0.29613876,0.1280092,0.2143436,-0.0130662,-0.45519185,0.25100353,0.65236866,24.582132,0.41101047,-4.8985534,-3.1348615,9.056059,1.8500729,-14.615089,-1.2565947,-3.4550111,12.435576,0.050225116,0.01130989,0.015156034,2.0057306,0.8720931,0.4033333,0.29408994,0.53999996,0.47670746,-39.74659,surprised
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_12\03-01-08-01-02-02-12.wav,0 days,0 days 00:00:03.603604167,37.118134,0.090586655,34.455776,36.689247,40.49119,6.0354156,31.218313,11.400173,9.884378,26.51459,0.26145852,1.3126621,0.014430724,0.025974786,0.59509,0.5806593,6.1281075,3.2524812,4.9248238,3.195106,0.11404433,1.4747385,12.042026,1.096185,1.5288045,8.164713,2.765445,4.6328235,-3.115601,-5.5608096,0.030753976,2.5174532,1.1252437,0.4813306,7.165563,0.63206905,9.198353,1.1639614,18.787077,0.5065366,550.2447,0.40633142,1107.5955,0.17129697,-148.42911,-0.56760013,1620.4185,0.18504666,731.9644,0.3185873,-128.36345,-0.69253284,2669.4617,0.11482573,759.55414,0.558785,-130.28036,-0.66273,-11.509153,-0.7002869,21.912666,0.366251,0.12817974,0.26272902,-0.013826219,-0.6944094,0.28311574,0.5612102,23.378218,0.4815573,-4.1781254,-3.8730104,4.477665,4.2407002,-17.979887,-0.9988891,-3.5891054,12.4126425,0.05935675,0.011841581,0.0061837537,2.2284124,0.84745765,0.45666668,0.33668315,0.525,0.46607402,-39.172318,surprised
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_12\03-01-08-02-01-01-12.wav,0 days,0 days 00:00:03.703687500,38.979733,0.12956217,33.20515,39.324608,43.783092,10.577942,42.060978,11.595907,76.63712,38.008736,0.31454194,1.2687619,0.016054396,0.05552643,0.6404182,0.6243638,6.8286347,4.1403728,7.4692693,3.6855311,0.17483294,1.5122142,11.233804,1.0492513,-2.7738857,-4.0832977,3.076578,5.253734,-3.633306,-4.187218,0.04413379,1.7813276,1.4529735,0.44582093,5.2278123,0.88663864,8.660137,1.2949636,16.013056,0.66729873,567.8833,0.45137164,1194.5868,0.26304656,-151.08688,-0.54547554,1618.3586,0.17079993,748.9756,0.4333272,-130.76855,-0.67293864,2657.666,0.129771,845.95886,0.504304,-132.16246,-0.649864,-8.643222,-0.780503,18.784801,0.43708172,0.076281026,0.7130108,-0.012553911,-0.80586004,0.44160193,0.60330427,20.516045,0.5772983,-7.2658644,-1.863166,1.655198,15.220751,-17.13483,-0.8483678,-2.5564997,11.916913,0.06252218,0.011267928,0.019225167,2.1680217,1.3736265,0.266,0.15742935,0.438,0.4691865,-36.933662,surprised
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_12\03-01-08-02-01-02-12.wav,0 days,0 days 00:00:03.737062500,41.604237,0.11012254,37.254257,40.887268,46.682396,9.428139,50.59823,20.565805,44.006836,27.499506,0.37169546,1.1943307,0.0144595625,0.11481706,0.77989995,0.7654404,6.8881536,3.5356038,9.082418,4.590118,0.2106391,1.5241152,8.852122,1.4254096,-2.8185833,-4.4031463,2.968752,6.055478,-5.659297,-3.1043906,0.044034563,1.3718567,1.1443975,0.5971055,6.591403,0.7878895,8.864389,1.0740167,14.641723,0.65776694,668.70764,0.40838116,1168.0726,0.23651844,-141.50099,-0.6134673,1711.5547,0.17394432,811.63,0.458503,-121.92087,-0.7372889,2758.6133,0.10979162,790.36914,0.36393064,-123.69737,-0.7089576,-8.447292,-0.92179066,19.092793,0.4315023,0.10435276,0.44325423,-0.009407628,-1.2506776,0.47783545,0.714497,17.845901,0.68859416,-9.98236,-1.2707044,-2.5047495,-9.996496,-19.520054,-0.8892193,-2.9277816,12.183207,0.038911972,0.0078038624,0.013513305,2.1505377,0.8174387,0.51666665,0.54835105,0.68,0.4421161,-35.174282,surprised
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_12\03-01-08-02-02-01-12.wav,0 days,0 days 00:00:03.737062500,37.76431,0.13660125,33.29693,37.363007,41.42275,8.12582,59.09384,16.38733,42.182514,26.394539,0.32146937,1.3591132,0.01456499,0.081161365,0.5919315,0.57736653,8.8764305,6.870569,8.625375,4.7645407,0.18414305,1.6174064,12.13717,1.3286649,3.4747093,4.105879,4.532703,3.938253,-2.2051501,-8.005017,0.05256548,1.261455,1.1646572,0.7184686,6.3052454,0.6727475,4.976829,1.994874,18.175982,0.5004264,625.66327,0.4766123,1154.6039,0.26739466,-147.76831,-0.55999637,1706.2411,0.21064591,839.0717,0.43222964,-126.204124,-0.69889396,2737.1797,0.14099988,826.8793,0.41534248,-127.3125,-0.68120986,-13.590197,-0.71939725,23.88445,0.39757666,0.10853265,0.36454973,-0.018006347,-0.73018384,0.43446994,0.7634687,24.625885,0.5673706,-3.0409808,-6.0021462,4.3625464,5.3932834,-15.730437,-1.0715617,-6.099095,14.885713,0.022686064,0.0056358967,0.011759525,1.8817204,0.5449591,0.755,0.285,0.7033333,0.37721202,-35.833378,surprised
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_12\03-01-08-02-02-02-12.wav,0 days,0 days 00:00:03.670333333,37.799713,0.13284822,32.447197,37.99968,43.144676,10.697479,41.30384,11.609053,66.33963,44.232437,0.29876956,1.3152527,0.01289383,0.031905003,0.6837816,0.67088777,7.062473,5.092801,6.8313766,4.545717,0.17133333,1.7428739,10.603559,1.2789648,1.0187753,12.829319,0.63839364,25.005018,-3.3689008,-4.481049,0.040261913,1.1817042,1.1905088,0.6119531,5.0885773,1.007373,7.733478,1.1819692,18.82506,0.49858168,600.8797,0.4638311,1107.1405,0.28050613,-149.27446,-0.5564247,1621.2383,0.20345479,802.2137,0.4141791,-130.24097,-0.6799086,2697.2515,0.12404178,807.9619,0.43619585,-132.76613,-0.64179957,-9.717248,-0.8011528,21.047485,0.37451798,0.13724941,0.27954635,-0.013188702,-0.920083,0.43706927,0.79705703,22.23435,0.5728761,-5.8300986,-2.6194024,-2.198086,-10.194716,-14.0136795,-1.3204442,-3.9775577,13.02142,0.077865675,0.0073376256,0.011868751,1.9125683,0.83102494,0.45333332,0.4047496,0.545,0.44729742,-36.659813,surprised
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_13\03-01-08-01-01-01-13.wav,0 days,0 days 00:00:03.403395833,34.419273,0.14188121,32.211792,34.23541,37.615486,5.403694,29.177153,24.150667,98.24131,87.382065,0.24063422,1.3035214,0.006313486,0.014570549,0.5388352,0.5325217,7.874578,4.7081957,6.101673,3.0968902,0.1306657,1.4966178,12.1980715,1.2566881,5.555949,1.5476894,1.2560726,13.512007,2.7175176,4.8583493,0.040588606,1.1799264,1.5344784,0.6432289,4.631569,0.8892088,6.416446,1.7406437,19.420683,0.55125856,550.0842,0.4651025,1180.2587,0.21767747,-145.65073,-0.5956046,1550.0115,0.20694728,872.1342,0.41839045,-130.55618,-0.6887158,2566.8167,0.15696977,744.3908,0.38630357,-132.6547,-0.65634066,-12.051199,-0.5168841,23.626144,0.35642433,0.09438403,0.59538215,-0.017537719,-0.7037351,0.32928243,0.5706373,26.494328,0.40935543,0.4755533,22.326395,-4.8623643,-5.2083945,-6.7934847,-2.3440692,-8.416373,19.420586,0.013140871,0.010325978,0.015294281,2.6548674,0.8982036,0.40666667,0.25849995,0.5125,0.46407837,-38.9638,surprised
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_13\03-01-08-01-01-02-13.wav,0 days,0 days 00:00:03.136458333,35.16701,0.13636422,33.322895,34.677765,39.89879,6.5758934,28.837896,24.690495,102.7164,93.65746,0.13886835,1.4010341,0.0057403836,0.010981614,0.32478535,0.31904498,3.842893,2.0652637,4.374436,2.2195208,0.057874113,1.5220084,10.733227,1.3947893,5.617984,1.2606096,0.68758976,20.633001,4.656554,2.7519813,0.04907601,1.6491338,1.3734157,0.60223633,5.6088324,0.7195127,4.26172,2.0441306,20.835938,0.40486765,494.74884,0.48735183,1184.1356,0.24789642,-158.40694,-0.49535194,1470.9288,0.22147106,792.72577,0.34402075,-139.88565,-0.61378443,2528.3567,0.15647855,711.41675,0.34710708,-143.05524,-0.5679973,-11.874978,-0.53199637,23.9754,0.29735518,0.10276309,0.34328043,-0.012451614,-0.7890384,0.16410194,0.46225497,26.002874,0.3701747,1.9188093,5.211053,-5.2027264,-4.1648307,-3.32639,-5.03386,-7.350775,18.335993,0.015117559,0.010365058,0.007932477,2.2435899,1.3029317,0.24,0.17916472,0.5025,0.46810123,-45.40814,surprised
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_13\03-01-08-01-02-01-13.wav,0 days,0 days 00:00:03.136479167,31.625494,0.15844485,26.037645,32.254818,35.784107,9.746462,69.20464,10.0427265,22.74432,0.0,0.1405048,1.3779213,0.0055422047,0.009696353,0.31933016,0.31378794,4.000814,3.743103,4.77979,2.14982,0.05720421,1.6027485,11.428721,1.440002,7.21893,1.1417974,3.699115,3.1705563,2.3727143,4.6413946,0.039658446,1.0390506,1.2810194,0.5055682,3.873763,1.1646059,2.5869708,3.9175973,18.5632,0.43230274,565.64014,0.5006744,1125.5607,0.23973045,-144.51837,-0.5988184,1537.2516,0.21866836,824.68896,0.36757392,-137.26962,-0.6331581,2573.868,0.13498947,727.3478,0.27682528,-139.69778,-0.5977814,-11.432216,-0.5209486,23.292267,0.3716961,0.09932685,0.32776442,-0.015301062,-0.8605732,0.15500547,0.59053165,27.57079,0.49618188,3.6101718,3.1824844,2.1968248,7.9150805,-5.4051027,-2.7862828,-7.534565,17.753183,0.025838591,0.009194235,0.007953355,1.923077,0.9771987,0.34,0.05715476,0.49499997,0.4603531,-45.325493,surprised
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_13\03-01-08-01-02-02-13.wav,0 days,0 days 00:00:03.036375,33.9054,0.14559352,31.611664,34.92359,35.972824,4.3611603,38.267178,0.0,11.385436,0.0,0.14957182,1.4302855,0.0068321903,0.009431826,0.340734,0.33390182,5.7143674,3.2716627,4.620529,2.3973339,0.055963315,1.5548413,10.846487,1.3053099,7.496169,1.2450608,4.043362,3.6699047,1.5409893,9.015378,0.03172927,1.0736883,1.3248916,0.6498819,5.837551,0.8681957,7.4406385,1.2156136,21.695507,0.35024843,562.0973,0.49784198,1140.7781,0.25750977,-151.95023,-0.55290174,1549.5458,0.21053775,816.2843,0.39368603,-136.7004,-0.6431142,2599.039,0.13759844,634.76483,0.3328143,-138.94955,-0.6102046,-11.19544,-0.47312984,21.766697,0.39020735,0.121486284,0.35863715,-0.012861582,-0.8872842,0.15944755,0.4887936,25.070658,0.48801407,0.9845632,11.518632,0.43170515,49.024746,-9.240233,-1.8239498,-9.905149,20.092937,0.017448531,0.008417017,0.0032290898,2.3178809,0.67340064,0.5,0.16,0.64,0.43135443,-44.59084,surprised
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_13\03-01-08-02-01-01-13.wav,0 days,0 days 00:00:03.336666667,32.684883,0.22925755,26.13901,32.288258,39.34253,13.20352,223.22473,174.23141,130.4361,67.64623,0.21316344,1.4134345,0.0063074566,0.01363972,0.45249712,0.44618967,7.0736613,5.4982123,5.3138967,2.9214675,0.11687797,1.621538,9.621394,1.4308312,5.7957892,1.4748881,3.886181,3.4522004,3.3465567,3.955923,0.04706236,1.0632416,1.4907831,0.7753371,3.312042,1.1764488,4.6929884,1.8171432,16.13774,0.56565875,676.4688,0.4860631,1066.6212,0.33138523,-153.59663,-0.5236783,1702.4839,0.21353208,854.6433,0.5181226,-145.01048,-0.56712914,2675.6816,0.15822935,720.56226,0.3340058,-146.27736,-0.54974383,-10.147624,-0.64094067,20.530043,0.3826516,0.06711315,0.710898,-0.013180347,-0.987038,0.31279707,0.6468321,21.81613,0.52573115,1.1281472,10.752698,2.1662946,9.257755,-1.4267814,-12.720543,-7.968716,18.639093,0.024651555,0.0077725756,0.034847178,2.4096386,1.529052,0.19,0.15760711,0.3683333,0.4375849,-40.341415,surprised
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_13\03-01-08-02-01-02-13.wav,0 days,0 days 00:00:03.303291667,27.31508,0.27052152,22.466309,24.307755,34.477646,12.011337,166.17848,84.4244,206.04945,161.43256,0.15293403,1.3281703,0.006471441,0.013418626,0.31677538,0.31030393,3.7062898,2.0417066,3.452472,2.0056484,0.072926834,1.7494217,11.70773,1.4212451,7.7450967,0.9200233,6.878174,1.7369705,8.309473,1.2506291,0.03722812,0.9090682,1.5091255,0.5161914,2.162121,1.5549811,7.040575,0.9199433,18.19495,0.45793045,489.12653,0.50548846,1167.9679,0.25450394,-143.08061,-0.61401385,1458.2653,0.22121663,919.08795,0.49431774,-142.1917,-0.59605384,2410.4316,0.14845493,694.2278,0.29401538,-143.67218,-0.5739266,-12.85471,-0.46369815,23.214996,0.32638237,0.026171973,1.1876858,-0.0148131205,-0.9468183,0.19327997,0.83987004,27.778498,0.5566362,5.3560724,1.81506,5.6492925,3.319918,5.0530567,3.0548387,-9.084783,20.076445,0.0045668017,0.01006682,0.019475026,2.1276596,1.2345679,0.24749999,0.22686724,0.432,0.44101694,-43.86125,surprised
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_13\03-01-08-02-02-01-13.wav,0 days,0 days 00:00:03.336666667,28.375355,0.13763857,25.067636,28.537823,32.046505,6.9788685,60.331837,35.143784,160.27362,155.86824,0.26960942,1.324836,0.006376732,0.013239006,0.598909,0.5925323,6.109972,4.477411,6.7917876,3.343957,0.15464148,1.607035,11.4238,1.2470313,7.272566,1.1252195,4.4648085,2.7376168,6.047577,2.634607,0.043118414,1.1565075,1.5307484,0.60575914,1.9769261,1.8648858,3.3179784,2.2647154,19.437017,0.3787694,715.63995,0.42374367,1078.2174,0.2446475,-128.77933,-0.725449,1708.5294,0.17944637,811.54315,0.2636779,-127.7195,-0.7149494,2814.439,0.15241623,725.20435,0.7411156,-129.80719,-0.6829729,-11.372978,-0.53303623,21.116732,0.2803189,0.078215115,0.560796,-0.014711603,-1.0318308,0.383504,0.6997417,24.680456,0.44157532,3.6988642,3.0343206,1.5941132,11.537226,1.0427538,22.331064,-7.747615,18.051817,0.020676205,0.011969176,0.015033938,3.3132532,0.9174312,0.41,0.2933712,0.65333337,0.41346774,-37.93781,surprised
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_13\03-01-08-02-02-02-13.wav,0 days,0 days 00:00:03.303291667,29.081654,0.23984924,23.52089,28.4404,34.234383,10.713493,150.34752,105.18852,101.23682,77.91367,0.27127913,1.3991975,0.005741493,0.016474063,0.52992576,0.5241843,7.6254797,5.172903,7.105264,3.3890986,0.16658823,1.619232,10.586199,1.3851471,7.005393,1.321102,4.3444223,3.0689127,5.4066987,2.581115,0.06765924,1.4900229,1.7345643,0.793362,1.8066852,2.2163026,4.903848,1.6901768,20.27402,0.3763723,648.75635,0.5015113,1106.0294,0.31066072,-134.7523,-0.67640036,1674.7462,0.22577243,911.33093,0.40280822,-131.84282,-0.6744043,2681.3127,0.16634944,768.5481,0.48162186,-134.11482,-0.639765,-11.787234,-0.59056693,22.99672,0.31564966,0.07530214,0.6085883,-0.01505127,-1.0471942,0.41864038,0.6998183,24.92421,0.4387869,4.621679,2.743364,1.913877,10.555071,-0.16710542,-120.96356,-6.49116,16.630974,0.01868389,0.012306976,0.016694022,2.1276596,0.9259259,0.39999998,0.30594116,0.49249998,0.44336075,-37.408855,surprised
