file,start,end,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_19\03-01-05-02-01-02-19.wav,0 days,0 days 00:00:04.804791667,41.094604,0.1598213,39.881035,42.945362,44.0777,4.1966667,128.64975,122.03889,81.25681,54.607906,1.6315765,1.1356509,0.015220843,0.6731033,3.7596223,3.7444015,31.750418,24.534967,16.63821,8.803524,1.3763666,1.2573318,5.54874,1.702929,-10.436821,-1.6965898,0.15540215,102.94063,-8.920866,-2.5474598,0.06673741,2.0543187,1.3013968,0.6059482,3.36547,1.5090181,0.09461349,269.8659,-0.7628694,-31.505104,979.70435,0.2616003,863.2498,0.39009777,-103.41385,-0.96200836,2063.0027,0.13192247,658.9252,0.5324355,-99.72693,-0.9601558,2977.9956,0.08460519,728.8273,0.31576034,-97.41806,-1.0078462,-0.5409645,-12.896167,7.7346983,0.9629782,0.06316807,0.80245256,-0.0064416397,-1.9408599,2.621727,0.61400074,4.096386,2.4532485,-20.913143,-0.77481496,-1.7572583,-11.4263735,-25.131342,-0.7941642,-9.874739,22.87748,-0.0031176114,0.012170008,0.053283945,1.6701461,1.0548524,0.48599997,0.2755068,0.438,0.4646461,-19.634502
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_19\03-01-05-02-02-01-19.wav,0 days,0 days 00:00:04.337666667,42.381256,0.06745008,40.69137,42.96223,44.91497,4.2236023,96.17816,90.92821,13.80009,30.686123,1.7308433,1.1186337,0.03973178,0.9141307,3.997549,3.9578173,29.74428,20.054003,21.850311,12.107222,1.5384928,1.3288302,1.9694812,6.8068376,-12.685096,-1.2622191,-3.0339186,-5.42539,-10.060639,-1.9468426,0.038179174,1.018724,1.2926246,0.5777545,2.8622255,2.030262,6.7187395,1.3421046,8.328882,1.037282,996.91425,0.18218489,818.85925,0.34921756,-108.14949,-0.9217389,2087.0537,0.09739436,653.8697,0.39737263,-106.59543,-0.9053716,3047.3457,0.061238565,661.6387,0.4318397,-106.20512,-0.91326684,-1.7777568,-4.1251926,10.443445,0.7352757,0.08484968,0.55556035,-0.0074243154,-1.78652,3.1377304,0.62733454,5.1394396,1.8314902,-22.72443,-0.6419081,-10.344596,-1.907749,-23.431866,-0.7512475,0.9334146,9.357319,0.025507187,0.014527698,0.09761084,2.314815,1.1709602,0.39999998,0.16852298,0.42999998,0.43423495,-17.052654
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_19\03-01-05-02-02-02-19.wav,0 days,0 days 00:00:04.104104167,39.060196,0.13109937,36.887714,40.080666,42.925835,6.0381203,134.39232,52.661976,47.67352,20.11255,1.0035795,1.2765015,0.007634064,0.37082347,2.0427976,2.0351634,20.199276,13.298732,17.668697,7.8780646,0.7638415,1.5212779,5.3464136,2.6113722,-3.2357388,-5.403881,6.066371,2.4028256,-6.360842,-3.312832,0.05000531,1.7462459,1.3843862,0.75187135,4.285928,1.0214025,6.567911,1.6440165,5.0153804,2.2064602,975.4939,0.26370108,853.9155,0.45834303,-116.1213,-0.8139908,2065.985,0.1331907,709.3075,0.5058642,-113.53959,-0.8190826,2995.5557,0.09039882,713.3552,0.31701985,-111.1295,-0.8600301,-2.6657715,-3.5803044,8.54125,1.2074419,0.079162635,0.5428593,-0.013832068,-1.1737307,1.5996199,0.7983942,9.666503,1.3657202,-14.762635,-1.2201391,5.9271545,3.2228975,-22.932013,-0.8550341,-6.9342012,17.13533,0.0027815595,0.009593015,0.08105135,1.7114916,1.7326733,0.25428572,0.22423564,0.41599998,0.41869318,-23.723125
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_20\03-01-05-01-01-01-20.wav,0 days,0 days 00:00:03.236583333,34.472874,0.07290744,32.182022,34.270233,35.994537,3.8125153,72.999855,47.081238,23.189692,7.809714,0.09056973,1.4358511,0.0010339657,0.007749286,0.21818317,0.21714921,3.091611,2.7007995,3.0929582,1.6253761,0.02740596,1.6120553,9.427946,1.5869795,4.9689045,1.9079891,3.718555,2.5875993,-3.71005,-3.3104575,0.028259588,1.7001438,0.9493578,0.61870664,7.6904774,0.43077412,5.7560215,1.4416611,25.21344,0.3253343,511.54413,0.41201842,1101.4337,0.24985181,-151.68936,-0.5406479,1549.3695,0.20699319,741.7332,0.3780765,-148.66939,-0.5336006,2672.8086,0.13951537,646.6341,0.44876233,-150.9935,-0.4996431,-12.995925,-0.631024,23.55645,0.41077557,0.12738761,0.20197639,-0.013314034,-0.7055014,0.08147994,0.570995,25.4809,0.61165327,7.869886,1.7854929,6.450477,2.3174438,-14.188295,-1.0620272,-3.3712606,10.652191,0.12308825,0.0148505615,0.009603328,2.484472,1.5772872,0.174,0.09891411,0.36499998,0.46392348,-49.740227
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_20\03-01-05-01-01-02-20.wav,0 days,0 days 00:00:03.737062500,41.877193,0.100079276,39.20387,43.15204,45.1307,5.9268303,37.84026,18.916529,37.667225,31.583008,0.26504794,1.3435371,0.0010339657,0.018740507,0.6048186,0.6037846,5.254905,2.9278395,6.125406,3.159298,0.13056739,1.7211969,7.115283,1.704395,-1.5226042,-8.479915,-3.266839,-3.98759,-9.2874365,-2.0796738,0.02303149,1.6459028,1.0987186,0.8398808,6.8914046,0.8809245,5.308927,1.5885658,15.712478,0.5809632,738.7663,0.47841465,1073.9607,0.3128511,-151.41887,-0.52663684,1725.2242,0.24277836,825.45795,0.38583353,-129.90536,-0.6798935,2907.4517,0.15021275,614.6448,0.5715526,-132.41782,-0.6402297,-5.978225,-1.6009358,18.502392,0.46018684,0.14750393,0.23485154,-0.0026774216,-5.510008,0.33024383,0.79586464,14.290887,0.9210456,-10.761974,-1.448455,-10.522569,-1.7192897,-26.685743,-0.7632203,-3.1754363,10.501001,0.11017821,0.014709698,0.01798946,2.1505377,1.6348774,0.22333333,0.21491599,0.36499998,0.45338538,-38.11329
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_20\03-01-05-01-02-01-20.wav,0 days,0 days 00:00:03.670333333,35.73628,0.06399547,33.929478,35.40062,36.702957,2.7734795,181.7732,218.557,19.259995,3.4203892,0.191091,1.3568898,0.0065594935,0.0529775,0.3602651,0.3537056,5.135762,3.5823565,4.4678288,3.6715488,0.06441847,1.6412147,5.6776395,2.769463,0.26623973,46.08267,2.1072564,5.367456,-8.727933,-1.8362057,0.034046803,3.0374844,0.99483246,0.78935057,7.3685365,0.47802708,2.7600977,3.892397,16.949875,0.3958894,437.50278,0.4165281,1091.2706,0.20552783,-158.1439,-0.5046979,1477.6007,0.18438925,724.54913,0.5403693,-136.96948,-0.64264786,2598.7349,0.097487815,547.08936,0.64834535,-138.69218,-0.61589664,-10.41016,-0.69513404,19.122278,0.4196346,0.13189724,0.21972536,-0.013709082,-0.82666206,0.17802376,0.6482773,21.47857,0.5767269,-3.2000186,-5.174413,5.4771566,2.895877,-22.353111,-0.8203837,1.5233448,4.595379,0.10957845,0.0115728285,0.008896224,2.1857924,0.83102494,0.39999998,0.061644137,0.585,0.50286674,-43.054775
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_20\03-01-05-01-02-02-20.wav,0 days,0 days 00:00:03.803791667,40.767628,0.1557402,35.742233,40.302395,43.622055,7.879822,257.14825,131.22441,62.399837,43.583164,0.3669683,1.2688444,0.008922535,0.25778788,0.5351898,0.5262673,6.3918495,3.9746819,6.4471483,4.9798694,0.17029215,1.636963,6.3452864,2.410027,-4.259719,-4.3384233,-0.6183856,-21.388824,-9.922002,-2.1356838,0.030678464,1.0885406,1.3425856,0.6473319,4.428427,1.2187794,3.5092611,3.079749,13.432533,0.78208953,617.94226,0.5476922,1012.2523,0.25528297,-143.77025,-0.5744872,1685.0555,0.24465586,704.00934,0.38429162,-112.91131,-0.8014245,2842.855,0.13354802,608.18884,0.6076042,-114.179,-0.7708177,-5.96841,-1.8700973,15.896611,0.6561334,0.12514791,0.21552578,-0.009487478,-1.8389448,0.34440437,0.9617728,13.263304,1.1624339,-10.698048,-1.8159047,-2.1464813,-7.990275,-24.755661,-0.8934421,-0.25599375,8.885247,0.08851301,0.007426138,0.022297043,2.110818,2.1390374,0.205,0.18048546,0.20555554,0.28386658,-35.73099
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_20\03-01-05-02-01-01-20.wav,0 days,0 days 00:00:04.137479167,37.578888,0.20981862,31.989334,37.524464,41.665287,9.675953,728.38904,805.687,150.91629,130.51588,0.63616264,1.3079625,0.021237405,0.23298661,1.0633287,1.0420914,13.983662,7.8499928,11.394033,7.09112,0.39356416,1.6027216,4.9224567,3.55186,0.60564,24.004326,5.2718244,2.8136864,-12.0513,-1.9001706,0.06134877,1.3380511,1.2720661,0.6041312,3.4566283,1.5985502,4.189897,2.3010328,13.364151,1.0048182,605.24774,0.52045846,1066.5299,0.3427699,-144.59718,-0.5950548,1659.151,0.2637718,752.91003,0.49474925,-120.53878,-0.7505899,2744.621,0.14845365,569.1203,0.58186364,-122.05469,-0.72462344,-7.3020587,-1.6292742,16.37133,0.7841475,0.105719544,0.42657065,-0.014054586,-1.1793092,0.8005216,0.9126882,15.332723,1.0943574,-3.010161,-6.311337,4.6555457,4.0651164,-28.047827,-0.8826357,0.7414985,8.09764,0.051880844,0.0038118458,0.10234638,1.9417477,1.9656022,0.2075,0.19136027,0.27875,0.35104975,-29.327116
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_20\03-01-05-02-01-02-20.wav,0 days,0 days 00:00:04.070729167,45.730328,0.13773005,38.688923,46.578236,50.155075,11.466152,144.82948,132.36543,68.40586,35.86066,1.1504816,1.2752365,0.01225436,0.3958398,2.2911477,2.2788932,22.15251,14.736307,21.122297,13.030086,1.1943368,1.6550092,0.3841518,39.741486,-10.980479,-1.7835168,-6.997689,-2.1930482,-18.864695,-1.2285109,0.053801313,1.3623108,1.1738871,0.45125628,4.774256,1.3167696,0.5410429,19.748365,10.371719,1.2922293,909.1145,0.37786102,886.7121,0.36677176,-125.15798,-0.76552784,1952.7708,0.20958,762.3253,0.49824005,-102.909325,-0.9511363,3081.3237,0.11846613,727.53723,0.7389961,-106.28838,-0.88915557,-3.2269597,-2.2988198,14.534741,0.6259364,0.12322538,0.41469827,-0.008180585,-1.3852446,2.4147005,0.93058723,6.4554634,1.8959336,-25.620943,-0.67279947,-13.977754,-1.2882749,-38.3452,-0.44833297,2.6411006,6.0457788,0.07958364,0.007916553,0.022022098,1.9704434,0.75,0.65333337,0.23328571,0.49249998,0.45323145,-19.745794
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_20\03-01-05-02-02-01-20.wav,0 days,0 days 00:00:04.404416667,46.13044,0.13093978,42.01459,47.37803,50.9225,8.907909,152.6969,74.42537,103.18927,78.94407,1.2075853,1.3378445,0.008029524,0.45864376,2.6418452,2.6338158,26.07565,14.40386,26.509327,16.67246,1.3684729,1.9141724,2.5900924,4.526771,-10.90811,-1.9183629,-6.324998,-2.092373,-14.4756565,-1.4091408,0.06131783,1.4074593,1.2421899,0.62021416,4.666017,1.1922522,6.001513,1.568555,12.835273,0.9110827,848.42786,0.40546167,968.6817,0.35641187,-127.142334,-0.76122844,1867.5072,0.20026742,828.77747,0.42307028,-108.330025,-0.88463855,2903.933,0.116881594,745.37024,0.6465096,-110.63245,-0.8452532,-3.373674,-2.475628,13.828875,0.54992914,0.11893326,0.41379878,-0.0060694683,-2.4522629,2.8271222,1.146372,6.1335735,1.9063077,-26.38793,-0.7829068,-12.796829,-1.0848492,-31.436737,-0.54041123,-0.45405495,7.5696692,0.09108204,0.012288167,0.10900991,2.050114,1.1520739,0.404,0.16402438,0.44,0.41631716,-18.452406
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_20\03-01-05-02-02-02-20.wav,0 days,0 days 00:00:03.536854167,37.58743,0.21399246,31.803474,38.97226,45.019356,13.215881,196.73466,113.71453,29.105053,98.19501,0.47215813,1.4366581,0.009346267,0.07354515,0.8946926,0.88534635,12.094373,6.916341,12.6462,11.07508,0.3263869,1.9472948,1.9147382,7.584226,0.3399235,46.02115,3.4599626,3.2594543,-7.9594607,-2.724468,0.087444864,1.4802402,1.3795938,0.53915846,3.1597855,1.5765054,1.1359429,17.875078,9.801147,2.0878434,832.29553,0.39643905,956.7718,0.35314003,-143.21579,-0.60660183,1920.5896,0.18603492,724.7556,0.46290433,-133.95688,-0.66043454,2983.0894,0.1182879,734.4314,0.9094786,-134.74207,-0.64712685,-8.848468,-0.9586471,18.02925,0.44941732,0.13311142,0.33800352,-0.011627455,-1.2458539,0.8531783,0.98649985,12.459937,1.0628403,-3.773737,-5.562109,3.0546722,4.920083,-27.868845,-0.8464076,1.6623139,7.9125285,0.07587573,0.01266538,0.045188542,1.9886364,1.4409221,0.236,0.09264987,0.43400002,0.43655926,-30.025543
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_21\03-01-05-01-01-01-21.wav,0 days,0 days 00:00:04.137479167,29.840408,0.12708199,26.029247,30.127304,32.48859,6.459343,126.64276,129.95512,9.034984,33.812458,0.7474812,1.3511102,0.014764595,0.15191022,1.5903878,1.5756233,14.300376,9.187797,18.93545,13.028818,0.506515,1.5529678,12.102219,1.0608279,-3.524755,-4.3206687,12.439232,1.2864492,-1.7740815,-8.370914,0.035003126,1.8366907,1.3567426,0.8458523,2.8255413,1.719844,2.9092007,3.406462,10.969928,0.9796149,787.27313,0.42404974,954.5668,0.29138094,-127.8853,-0.7296948,1870.0071,0.1758644,737.62683,0.88159597,-126.302536,-0.7170787,2829.5713,0.10633259,764.40564,0.32282776,-124.63714,-0.7436278,-6.223286,-1.1249962,11.96855,0.565545,0.08593829,0.397149,-0.014116063,-1.0808822,1.2049195,0.70889395,21.28697,0.5670399,-6.4052954,-3.1363564,25.820377,0.61623925,-7.846605,-2.5153084,-0.92950696,10.112526,0.051264737,0.009400718,0.063367136,1.6990292,1.4742016,0.25666666,0.0765216,0.3983333,0.45696157,-26.411026
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_21\03-01-05-01-01-02-21.wav,0 days,0 days 00:00:04.004000,29.963793,0.17362538,26.32865,29.301546,31.836288,5.507639,188.59637,200.40834,-253.76553,259.00668,0.69737774,1.3554623,0.008898021,0.12866764,1.3430698,1.3341718,14.188654,8.277257,14.824674,7.4964724,0.44724503,1.491616,13.262636,1.0496919,-2.6212118,-5.9555554,14.171632,1.0777005,1.7152213,8.854273,0.03534132,1.586836,1.597102,0.64162934,3.119195,1.1842431,2.8204708,2.8704813,13.378385,0.73264056,811.768,0.3509714,960.61914,0.30325502,-125.83817,-0.73511565,1898.4287,0.16066392,693.19543,0.5720008,-123.69167,-0.72988796,2859.647,0.096759915,743.8172,0.27583405,-122.95276,-0.7424744,-7.178606,-1.0904009,13.786706,0.5423774,0.08485115,0.42823797,-0.013747015,-1.0375597,1.0467429,0.6602066,23.505327,0.5337072,-6.5287933,-3.0862093,25.321741,0.616789,-7.1443644,-2.6095288,-2.0095477,11.843942,0.038841095,0.013050532,0.0435556,2.0050125,1.5228428,0.26,0.08246211,0.44599998,0.45793447,-27.072886
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_21\03-01-05-01-02-01-21.wav,0 days,0 days 00:00:04.070729167,30.761133,0.21542732,26.744946,29.91781,32.888535,6.143589,137.79187,90.01535,114.21868,225.95866,0.7828515,1.3531312,0.018524952,0.11935959,1.5086602,1.4901352,17.982674,12.288684,20.12503,15.292002,0.61522627,1.5800645,11.78088,1.260705,-1.0611991,-14.69363,12.491556,1.1542907,-0.32428655,-44.687057,0.048910834,1.3371462,1.5649236,0.69591266,2.5166786,1.8886065,4.7266326,2.2286975,11.970366,1.0604557,784.2955,0.39523655,1006.44885,0.2543664,-134.16174,-0.6741707,1882.9604,0.17710277,681.4978,0.45703143,-129.9774,-0.6778811,2849.3547,0.10224155,789.2836,0.23638548,-127.945786,-0.7028095,-7.917132,-1.0326571,13.955005,0.6095583,0.08978727,0.45197222,-0.015286029,-1.2000939,1.505837,0.71135306,22.910643,0.6504334,-4.3572206,-4.4295964,23.436098,0.63782805,-7.507498,-2.5224285,-1.9192823,10.988343,0.045812137,0.009587907,0.07827174,1.7241379,1.4962595,0.24833333,0.14656246,0.39666668,0.43361527,-24.477528
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_21\03-01-05-01-02-02-21.wav,0 days,0 days 00:00:03.937270833,29.956015,0.16051246,25.449875,29.637539,32.903378,7.4535027,104.54051,58.305515,36.07476,45.0428,0.8129325,1.3611053,0.012960916,0.07106221,1.6816132,1.6686523,16.66132,11.733199,20.034254,15.253053,0.6006926,1.5241473,12.778249,1.153782,-1.1499708,-14.142244,13.479555,1.180097,0.045897704,316.16272,0.043489367,1.3991753,1.5796947,0.7557769,1.8329496,2.0700145,3.4434576,2.4541664,13.007941,0.91977394,842.8967,0.35268733,949.88257,0.32498425,-130.65897,-0.6980058,1952.5748,0.15352044,685.5887,0.48960182,-129.8501,-0.68258935,2886.3362,0.098697215,837.8806,0.2421758,-128.13492,-0.7097062,-6.840041,-1.1806413,13.2901945,0.6117976,0.088111736,0.45999503,-0.014029143,-1.1143906,1.4379863,0.6797703,22.959879,0.5403871,-7.011201,-2.6706536,26.704834,0.6107117,-7.2413006,-2.6698227,-2.672265,12.072118,0.042485923,0.008266525,0.10591942,1.7857144,1.5503876,0.235,0.15152007,0.3866667,0.42812252,-25.315739
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_21\03-01-05-02-01-01-21.wav,0 days,0 days 00:00:04.371041667,34.563896,0.1652023,31.392141,35.197437,36.51118,5.1190395,345.29785,287.70282,47.867443,35.357426,1.2267652,1.2518086,0.03683499,0.27700746,3.0582047,3.0213697,28.406404,14.117273,26.224188,13.872976,1.1211919,1.4427156,10.469507,1.2904272,-8.440843,-2.0521598,10.436336,1.3543335,-1.5936638,-9.426179,0.05100653,1.9133235,1.3251617,0.6664169,4.2932563,1.0836582,7.70396,1.5499214,12.692223,0.92025256,854.04443,0.31911728,929.94244,0.29603106,-124.78041,-0.7537597,1950.8987,0.1416837,675.6644,0.49594012,-118.67666,-0.7761023,2920.8794,0.09589232,788.6643,0.31602284,-118.06707,-0.78634095,-5.6315694,-1.3385643,12.840976,0.58012253,0.090500176,0.4358837,-0.013460525,-1.1734451,2.5040429,0.65696794,20.259588,0.55430406,-10.598591,-2.101885,15.787661,1.1056992,-7.7054696,-2.4557817,2.1557145,8.054422,0.049891695,0.008946785,0.08553328,1.8348624,1.3921114,0.30166665,0.11393224,0.33857143,0.45388567,-19.635986
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_21\03-01-05-02-01-02-21.wav,0 days,0 days 00:00:04.471125,36.420094,0.11026967,34.614326,36.64827,39.13002,4.5156937,478.52255,766.5617,64.06556,27.656065,1.2372216,1.2354175,0.029496357,0.33802348,2.8908818,2.8613853,27.249826,13.621721,25.614536,13.589225,1.0511734,1.5002754,9.576208,1.3534433,-8.301748,-2.1553867,9.480048,1.4065665,-0.31492603,-52.61272,0.043557305,1.465013,1.3928018,0.75788516,4.4288945,1.2628365,9.981332,1.308361,11.160856,0.79745036,850.4081,0.37844667,946.9185,0.437261,-128.72186,-0.70798373,1932.0326,0.17365353,707.22656,0.4457794,-117.24506,-0.7904064,2905.7449,0.10533849,786.5466,0.30782676,-117.47131,-0.78510916,-5.131731,-1.2461163,12.488161,0.5140015,0.09099871,0.39241517,-0.010700812,-1.3597349,2.3289237,0.71888715,18.52179,0.6677654,-13.2263775,-1.6829035,13.371374,1.3283573,-6.1023307,-3.579396,0.9724972,8.624814,0.043575697,0.0094962,0.07074374,2.0179372,1.3605443,0.31333333,0.11967548,0.34285712,0.44682097,-20.77136
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_21\03-01-05-02-02-01-21.wav,0 days,0 days 00:00:04.104083333,33.655506,0.1766827,29.442078,33.480114,35.416115,5.974037,109.6443,64.008446,16.38507,78.73699,0.94743496,1.2822334,0.020303061,0.15127641,2.1839914,2.1636884,18.875086,10.948691,19.853205,12.802453,0.764354,1.4742979,10.709702,1.276094,-4.658996,-3.602651,9.893434,1.4742813,-1.0881194,-13.323162,0.07346835,1.6066151,1.261564,0.5969314,3.5630121,1.3878987,5.0420628,3.296282,8.950931,1.8059427,826.81726,0.3646771,949.04803,0.2653698,-132.38373,-0.68653816,1935.4734,0.16065086,634.6189,0.4233543,-127.840614,-0.7031847,2913.8855,0.10142869,741.24255,0.22941725,-127.12476,-0.71435666,-7.1269794,-1.0662735,14.571767,0.5246197,0.10489311,0.427908,-0.011851502,-1.310403,1.8307549,0.61895126,20.75782,0.60170954,-8.656817,-2.363272,19.695524,0.82730806,-10.356381,-1.8005084,0.49818677,9.591177,0.055931948,0.009697634,0.10467882,2.2004893,1.2376238,0.304,0.11842297,0.48,0.43215737,-21.96913
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_21\03-01-05-02-02-02-21.wav,0 days,0 days 00:00:04.237562500,34.05745,0.15903385,31.108456,34.360214,37.36524,6.2567825,102.41361,75.35499,89.28219,74.019646,1.1731616,1.2683709,0.023412455,0.24043736,2.7251601,2.7017477,22.797152,14.01434,25.884825,18.566748,1.0449328,1.4783542,7.8933964,1.8478599,-5.153966,-3.6910021,9.449112,1.5775305,-1.8007578,-8.758562,0.055585314,1.567478,1.402004,0.5508792,2.8365223,1.6410085,4.461293,4.8456726,6.5374713,3.0238714,948.86646,0.28066635,823.8859,0.38985345,-123.75556,-0.7636141,2058.3254,0.132389,649.1789,0.4919783,-121.03155,-0.7752822,3014.8105,0.08325552,796.35034,0.2597261,-120.6313,-0.781527,-4.788909,-1.6293112,10.996817,0.71456516,0.10344887,0.35132518,-0.013415356,-1.2678179,2.4352136,0.65254724,18.694496,0.6602809,-12.328436,-1.8475462,18.780897,0.96318483,-9.774849,-2.0869856,1.0775405,8.451459,0.053507227,0.009296553,0.09074513,1.8957347,1.1990408,0.33400002,0.1462327,0.47599998,0.45044866,-21.011549
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_22\03-01-05-01-01-01-22.wav,0 days,0 days 00:00:03.703708333,33.584686,0.10866524,31.577045,33.518063,36.061928,4.4848824,78.098976,39.900974,33.33355,15.032265,0.20627488,1.3176703,0.008071323,0.054473564,0.413423,0.40535167,6.2128873,4.4428954,5.835208,3.981763,0.077588364,1.5738285,11.744356,1.4538772,3.6633117,3.4503546,1.940781,7.767349,-1.1531622,-10.408564,0.031485934,2.8379645,1.0726247,0.80588555,6.777513,0.61831546,5.4609156,1.9329998,20.111546,0.43602297,481.8482,0.3958848,1230.3373,0.26651046,-141.24269,-0.618157,1481.9541,0.20448753,898.9269,0.45782828,-134.60402,-0.64672834,2572.5457,0.10869945,759.0292,0.41592637,-136.81587,-0.6132098,-11.59768,-0.75224143,21.31366,0.4665799,0.119098015,0.23901974,-0.018773042,-0.70293826,0.1939726,0.72653526,26.78457,0.53827524,3.733558,3.5075517,-1.1555059,-19.862215,-8.293978,-1.8687519,-1.8575878,11.695258,0.06176112,0.005953911,0.015616248,2.1680217,1.6483517,0.205,0.116010055,0.3257143,0.42473042,-40.65633
